microcosmID,combination,temperature,richness,replicate,day,total_biomass
210,"Para, Spiro",17,2,1,9,0.109092447
210,"Para, Spiro",17,2,1,11,0.217618575
210,"Para, Spiro",17,2,1,13,0.262980613
210,"Para, Spiro",17,2,1,15,0.228694305
210,"Para, Spiro",17,2,1,17,0.120070405
210,"Para, Spiro",17,2,1,19,0.059390356
210,"Para, Spiro",17,2,1,21,0.078674229
210,"Para, Spiro",17,2,1,23,0.116256003
210,"Para, Spiro",17,2,1,25,0.064741729
210,"Para, Spiro",17,2,1,27,0.060099743
210,"Para, Spiro",17,2,1,29,0.079873327
210,"Para, Spiro",17,2,1,31,0.13976058
210,"Para, Spiro",17,2,1,33,0.147835703
210,"Para, Spiro",17,2,1,35,0.065613523
210,"Para, Spiro",17,2,1,37,0.02617064
244,"Para, Spiro",19,2,1,1,0.12421589
244,"Para, Spiro",19,2,1,3,0.253797903
244,"Para, Spiro",19,2,1,5,0.120430437
244,"Para, Spiro",19,2,1,7,0.205620926
244,"Para, Spiro",19,2,1,9,0.198554884
244,"Para, Spiro",19,2,1,11,0.208591756
244,"Para, Spiro",19,2,1,13,0.144660289
244,"Para, Spiro",19,2,1,15,0.148304693
244,"Para, Spiro",19,2,1,17,0.127404407
244,"Para, Spiro",19,2,1,19,0.085233171
244,"Para, Spiro",19,2,1,21,0.099000582
244,"Para, Spiro",19,2,1,23,0.053584368
244,"Para, Spiro",19,2,1,25,0.071615086
244,"Para, Spiro",19,2,1,27,0.087769085
244,"Para, Spiro",19,2,1,29,0.066437947
244,"Para, Spiro",19,2,1,31,0.084044097
244,"Para, Spiro",19,2,1,33,0.10586291
244,"Para, Spiro",19,2,1,35,0.05236933
244,"Para, Spiro",19,2,1,37,0.013943224
352,"Para, Spiro",19,2,2,1,0.153255108
352,"Para, Spiro",19,2,2,3,0.135841681
352,"Para, Spiro",19,2,2,5,0.098529303
352,"Para, Spiro",19,2,2,7,0.151440477
352,"Para, Spiro",19,2,2,9,0.16628455
352,"Para, Spiro",19,2,2,11,0.122926526
352,"Para, Spiro",19,2,2,13,0.118794745
352,"Para, Spiro",19,2,2,15,0.083765948
352,"Para, Spiro",19,2,2,17,0.069899653
352,"Para, Spiro",19,2,2,19,0.085408299
352,"Para, Spiro",19,2,2,21,0.070754203
352,"Para, Spiro",19,2,2,23,0.047427586
352,"Para, Spiro",19,2,2,25,0.116028584
352,"Para, Spiro",19,2,2,27,0.086829975
352,"Para, Spiro",19,2,2,29,0.041191368
352,"Para, Spiro",19,2,2,31,0.039108578
352,"Para, Spiro",19,2,2,33,0.041466003
352,"Para, Spiro",19,2,2,35,0.011128499
352,"Para, Spiro",19,2,2,37,0.031121819
410,"Para, Spiro",21,2,1,1,0.163699039
410,"Para, Spiro",21,2,1,3,0.183219383
410,"Para, Spiro",21,2,1,5,0.132384399
410,"Para, Spiro",21,2,1,7,0.147370859
410,"Para, Spiro",21,2,1,9,0.09223829
410,"Para, Spiro",21,2,1,11,0.106713614
410,"Para, Spiro",21,2,1,13,0.059991088
410,"Para, Spiro",21,2,1,15,0.058464247
410,"Para, Spiro",21,2,1,17,0.090115305
410,"Para, Spiro",21,2,1,19,0.084674938
410,"Para, Spiro",21,2,1,21,0.059510483
410,"Para, Spiro",21,2,1,23,0.069586863
410,"Para, Spiro",21,2,1,25,0.114480818
410,"Para, Spiro",21,2,1,27,0.08228713
410,"Para, Spiro",21,2,1,29,0.061519969
410,"Para, Spiro",21,2,1,31,0.059342984
410,"Para, Spiro",21,2,1,33,0.045404172
410,"Para, Spiro",21,2,1,35,0.030862465
410,"Para, Spiro",21,2,1,37,0.018404129
432,"Para, Spiro",21,2,2,1,0.082200643
432,"Para, Spiro",21,2,2,3,0.135011719
432,"Para, Spiro",21,2,2,5,0.196344472
432,"Para, Spiro",21,2,2,7,0.18381776
432,"Para, Spiro",21,2,2,9,0.185314727
432,"Para, Spiro",21,2,2,11,0.154938251
432,"Para, Spiro",21,2,2,13,0.082913406
432,"Para, Spiro",21,2,2,15,0.055059771
432,"Para, Spiro",21,2,2,17,0.064486827
432,"Para, Spiro",21,2,2,19,0.04966024
432,"Para, Spiro",21,2,2,21,0.031395274
432,"Para, Spiro",21,2,2,23,0.080146926
432,"Para, Spiro",21,2,2,25,0.062275799
432,"Para, Spiro",21,2,2,27,0.031378335
432,"Para, Spiro",21,2,2,29,0.047495261
432,"Para, Spiro",21,2,2,31,0.094859725
432,"Para, Spiro",21,2,2,33,0.080267842
432,"Para, Spiro",21,2,2,35,0.019475791
432,"Para, Spiro",21,2,2,37,0.035590313
521,"Para, Spiro",23,2,2,1,0.093812687
521,"Para, Spiro",23,2,2,3,0.176467086
521,"Para, Spiro",23,2,2,5,0.203237779
521,"Para, Spiro",23,2,2,7,0.151961513
521,"Para, Spiro",23,2,2,9,0.12991809
521,"Para, Spiro",23,2,2,11,0.112846139
521,"Para, Spiro",23,2,2,13,0.079899731
521,"Para, Spiro",23,2,2,15,0.067620602
521,"Para, Spiro",23,2,2,17,0.055338903
521,"Para, Spiro",23,2,2,19,0.041581345
521,"Para, Spiro",23,2,2,21,0.046980282
521,"Para, Spiro",23,2,2,23,0.037726822
521,"Para, Spiro",23,2,2,25,0.028453282
521,"Para, Spiro",23,2,2,27,0.028036998
521,"Para, Spiro",23,2,2,29,0.037199414
521,"Para, Spiro",23,2,2,31,0.039938267
521,"Para, Spiro",23,2,2,33,0.038758024
521,"Para, Spiro",23,2,2,35,0.042694898
521,"Para, Spiro",23,2,2,37,0.009430573
528,"Para, Spiro",23,2,1,1,0.195430622
528,"Para, Spiro",23,2,1,3,0.164405477
528,"Para, Spiro",23,2,1,5,0.192043349
528,"Para, Spiro",23,2,1,7,0.2884117
528,"Para, Spiro",23,2,1,9,0.128654054
528,"Para, Spiro",23,2,1,11,0.093718172
528,"Para, Spiro",23,2,1,13,0.058100839
528,"Para, Spiro",23,2,1,15,0.038407949
528,"Para, Spiro",23,2,1,17,0.049870093
528,"Para, Spiro",23,2,1,19,0.057556901
528,"Para, Spiro",23,2,1,21,0.044165134
528,"Para, Spiro",23,2,1,23,0.052739844
528,"Para, Spiro",23,2,1,25,0.020387039
528,"Para, Spiro",23,2,1,27,0.003258593
528,"Para, Spiro",23,2,1,29,0.023836042
528,"Para, Spiro",23,2,1,31,0.035934877
528,"Para, Spiro",23,2,1,33,0.0171847
528,"Para, Spiro",23,2,1,35,0.015914361
528,"Para, Spiro",23,2,1,37,0.066129562
620,"Para, Spiro",25,2,2,1,0.118208402
620,"Para, Spiro",25,2,2,3,0.198702292
620,"Para, Spiro",25,2,2,5,0.174893791
620,"Para, Spiro",25,2,2,7,0.233907317
620,"Para, Spiro",25,2,2,9,0.192925476
620,"Para, Spiro",25,2,2,11,0.102479996
620,"Para, Spiro",25,2,2,13,0.05940596
620,"Para, Spiro",25,2,2,15,0.047621661
620,"Para, Spiro",25,2,2,17,0.04479008
620,"Para, Spiro",25,2,2,19,0.039115128
620,"Para, Spiro",25,2,2,21,0.042167797
620,"Para, Spiro",25,2,2,23,0.046438689
620,"Para, Spiro",25,2,2,25,0.051245492
620,"Para, Spiro",25,2,2,27,0.068051143
620,"Para, Spiro",25,2,2,29,0.054447571
620,"Para, Spiro",25,2,2,31,0.041092069
620,"Para, Spiro",25,2,2,33,0.057740572
620,"Para, Spiro",25,2,2,35,0.065997025
620,"Para, Spiro",25,2,2,37,0.015473094
705,"Para, Spiro",25,2,1,1,0.107923335
705,"Para, Spiro",25,2,1,3,0.149323099
705,"Para, Spiro",25,2,1,5,0.158183998
705,"Para, Spiro",25,2,1,7,0.190287727
705,"Para, Spiro",25,2,1,9,0.088444502
705,"Para, Spiro",25,2,1,11,0.147922397
705,"Para, Spiro",25,2,1,13,0.144043043
705,"Para, Spiro",25,2,1,15,0.112403507
705,"Para, Spiro",25,2,1,17,0.074527913
705,"Para, Spiro",25,2,1,19,0.047246294
705,"Para, Spiro",25,2,1,21,0.027215292
705,"Para, Spiro",25,2,1,23,0.01453561
705,"Para, Spiro",25,2,1,25,0.032738188
705,"Para, Spiro",25,2,1,27,0.012403905
705,"Para, Spiro",25,2,1,29,0.01586404
705,"Para, Spiro",25,2,1,31,0.03514043
705,"Para, Spiro",25,2,1,33,0.037950746
705,"Para, Spiro",25,2,1,35,0.033899303
705,"Para, Spiro",25,2,1,37,0.031237985
49,Spiro,15,1,2,1,0
49,Spiro,15,1,2,3,0
49,Spiro,15,1,2,5,0
49,Spiro,15,1,2,7,0
49,Spiro,15,1,2,9,0
49,Spiro,15,1,2,11,0
49,Spiro,15,1,2,13,0
49,Spiro,15,1,2,15,0
49,Spiro,15,1,2,17,0
49,Spiro,15,1,2,19,0
49,Spiro,15,1,2,21,0
49,Spiro,15,1,2,23,0
49,Spiro,15,1,2,25,0
49,Spiro,15,1,2,27,0
49,Spiro,15,1,2,29,0
49,Spiro,15,1,2,31,0
49,Spiro,15,1,2,33,0
49,Spiro,15,1,2,35,0
49,Spiro,15,1,2,37,0
60,Spiro,15,1,3,1,0.083950499
60,Spiro,15,1,3,3,0.079229501
60,Spiro,15,1,3,5,0.072245266
60,Spiro,15,1,3,7,0.01882889
60,Spiro,15,1,3,9,0.093877854
60,Spiro,15,1,3,11,0.069680503
60,Spiro,15,1,3,13,0.017097163
60,Spiro,15,1,3,15,0.029244388
60,Spiro,15,1,3,17,0.033987216
60,Spiro,15,1,3,19,0.065661991
60,Spiro,15,1,3,21,0.023494322
60,Spiro,15,1,3,23,0.073446119
60,Spiro,15,1,3,25,0.088053268
60,Spiro,15,1,3,27,0.109067366
60,Spiro,15,1,3,29,0.151244529
60,Spiro,15,1,3,31,0.157538631
60,Spiro,15,1,3,33,0.159890328
60,Spiro,15,1,3,35,0.168155634
60,Spiro,15,1,3,37,0.17642094
84,Spiro,15,1,1,1,0.070160159
84,Spiro,15,1,1,3,0.041885969
84,Spiro,15,1,1,5,0.013611779
84,Spiro,15,1,1,7,0.154376414
84,Spiro,15,1,1,9,0.140975116
84,Spiro,15,1,1,11,0.069786121
84,Spiro,15,1,1,13,0.071453552
84,Spiro,15,1,1,15,0.112156972
84,Spiro,15,1,1,17,0.08611715
84,Spiro,15,1,1,19,0.07146418
84,Spiro,15,1,1,21,0.049867585
84,Spiro,15,1,1,23,0.069079786
84,Spiro,15,1,1,25,0.098345539
84,Spiro,15,1,1,27,0.130566823
84,Spiro,15,1,1,29,0.132407118
84,Spiro,15,1,1,31,0.104654089
84,Spiro,15,1,1,33,0.072700184
84,Spiro,15,1,1,35,0.047047594
84,Spiro,15,1,1,37,0.021395003
143,Spiro,17,1,1,1,0.112631367
143,Spiro,17,1,1,3,0.051129839
143,Spiro,17,1,1,5,0.058687935
143,Spiro,17,1,1,7,0.136580244
143,Spiro,17,1,1,9,0.116108211
143,Spiro,17,1,1,11,0.075195231
143,Spiro,17,1,1,13,0.060215361
143,Spiro,17,1,1,15,0.056641139
143,Spiro,17,1,1,17,0.085954145
143,Spiro,17,1,1,19,0.078995638
143,Spiro,17,1,1,21,0.013415287
143,Spiro,17,1,1,23,0.019428108
143,Spiro,17,1,1,25,0.037941158
143,Spiro,17,1,1,27,0.030484976
143,Spiro,17,1,1,29,0.01045307
143,Spiro,17,1,1,31,0.092244252
143,Spiro,17,1,1,33,0.177261253
143,Spiro,17,1,1,35,0.13425863
143,Spiro,17,1,1,37,0.076436417
152,Spiro,17,1,3,1,0.050269332
152,Spiro,17,1,3,3,0.111413365
152,Spiro,17,1,3,5,0.152147706
152,Spiro,17,1,3,7,0.161477067
152,Spiro,17,1,3,9,0.156905186
152,Spiro,17,1,3,11,0.135771828
152,Spiro,17,1,3,13,0.074782298
152,Spiro,17,1,3,15,0.089273647
152,Spiro,17,1,3,17,0.115404533
152,Spiro,17,1,3,19,0.081265544
152,Spiro,17,1,3,21,0.053620517
152,Spiro,17,1,3,23,0.062888606
152,Spiro,17,1,3,25,0.023653173
152,Spiro,17,1,3,27,0.101846092
152,Spiro,17,1,3,29,0.135814866
152,Spiro,17,1,3,31,0.124403799
152,Spiro,17,1,3,33,0.113113191
152,Spiro,17,1,3,35,0.089062931
152,Spiro,17,1,3,37,0.063464015
227,Spiro,17,1,2,1,0.112160225
227,Spiro,17,1,2,3,0.077561032
227,Spiro,17,1,2,5,0.062029424
227,Spiro,17,1,2,7,0.07208162
227,Spiro,17,1,2,9,0.089357424
227,Spiro,17,1,2,11,0.099483895
227,Spiro,17,1,2,13,0.094492063
227,Spiro,17,1,2,15,0.080599473
227,Spiro,17,1,2,17,0.100328698
227,Spiro,17,1,2,19,0.09199598
227,Spiro,17,1,2,21,0.01960695
227,Spiro,17,1,2,23,0.02659488
227,Spiro,17,1,2,25,0.075761169
227,Spiro,17,1,2,27,0.123866056
227,Spiro,17,1,2,29,0.06442081
227,Spiro,17,1,2,31,0.098395278
227,Spiro,17,1,2,33,0.201328862
227,Spiro,17,1,2,35,0.168763723
227,Spiro,17,1,2,37,0.121247662
261,Spiro,19,1,3,1,0
261,Spiro,19,1,3,3,0
261,Spiro,19,1,3,5,0
261,Spiro,19,1,3,7,0
261,Spiro,19,1,3,9,0
261,Spiro,19,1,3,11,0
261,Spiro,19,1,3,13,0
261,Spiro,19,1,3,15,0
261,Spiro,19,1,3,17,0
261,Spiro,19,1,3,19,0
261,Spiro,19,1,3,21,0
261,Spiro,19,1,3,23,0
261,Spiro,19,1,3,25,0
261,Spiro,19,1,3,27,0
261,Spiro,19,1,3,29,0
261,Spiro,19,1,3,31,0
261,Spiro,19,1,3,33,0
261,Spiro,19,1,3,35,0
261,Spiro,19,1,3,37,0
278,Spiro,19,1,2,1,0.14161757
278,Spiro,19,1,2,3,0.144048947
278,Spiro,19,1,2,5,0.150237805
278,Spiro,19,1,2,7,0.190571067
278,Spiro,19,1,2,9,0.167902839
278,Spiro,19,1,2,11,0.123026498
278,Spiro,19,1,2,13,0.097681021
278,Spiro,19,1,2,15,0.079460335
278,Spiro,19,1,2,17,0.085751321
278,Spiro,19,1,2,19,0.119485489
278,Spiro,19,1,2,21,0.108164175
278,Spiro,19,1,2,23,0.052722274
278,Spiro,19,1,2,25,0.019016725
278,Spiro,19,1,2,27,0.035223109
278,Spiro,19,1,2,29,0.045049161
278,Spiro,19,1,2,31,0.040380716
278,Spiro,19,1,2,33,0.064387607
278,Spiro,19,1,2,35,0.068903065
278,Spiro,19,1,2,37,0.211584588
299,Spiro,19,1,1,1,0.050065243
299,Spiro,19,1,1,3,0.084304137
299,Spiro,19,1,1,5,0.11854303
299,Spiro,19,1,1,7,0.152781924
299,Spiro,19,1,1,9,0.120188231
299,Spiro,19,1,1,11,0.08172635
299,Spiro,19,1,1,13,0.167816258
299,Spiro,19,1,1,15,0.165814733
299,Spiro,19,1,1,17,0.085198825
299,Spiro,19,1,1,19,0.128951202
299,Spiro,19,1,1,21,0.140860092
299,Spiro,19,1,1,23,0.21842395
299,Spiro,19,1,1,25,0.174105093
299,Spiro,19,1,1,27,0.092100358
299,Spiro,19,1,1,29,0.063011022
299,Spiro,19,1,1,31,0.092789387
299,Spiro,19,1,1,33,0.103825172
299,Spiro,19,1,1,35,0.056665806
299,Spiro,19,1,1,37,0.166794395
392,Spiro,21,1,2,1,0.049803529
392,Spiro,21,1,2,3,0.110007692
392,Spiro,21,1,2,5,0.130346066
392,Spiro,21,1,2,7,0.093063054
392,Spiro,21,1,2,9,0.0314722
392,Spiro,21,1,2,11,0.063830691
392,Spiro,21,1,2,13,0.051796597
392,Spiro,21,1,2,15,0.056706796
392,Spiro,21,1,2,17,0.087162925
392,Spiro,21,1,2,19,0.092867516
392,Spiro,21,1,2,21,0.085759286
392,Spiro,21,1,2,23,0.142377481
392,Spiro,21,1,2,25,0.184061522
392,Spiro,21,1,2,27,0.105400519
392,Spiro,21,1,2,29,0.074198492
392,Spiro,21,1,2,31,0.075205889
392,Spiro,21,1,2,33,0.057026894
392,Spiro,21,1,2,35,0.055551099
392,Spiro,21,1,2,37,0.093671252
393,Spiro,21,1,1,1,0
393,Spiro,21,1,1,3,0.065437866
393,Spiro,21,1,1,5,0.10739604
393,Spiro,21,1,1,7,0.083743101
393,Spiro,21,1,1,9,0.039742228
393,Spiro,21,1,1,11,0.069832666
393,Spiro,21,1,1,13,0.07920886
393,Spiro,21,1,1,15,0.094827365
393,Spiro,21,1,1,17,0.120540872
393,Spiro,21,1,1,19,0.095362452
393,Spiro,21,1,1,21,0.039587113
393,Spiro,21,1,1,23,0.089851121
393,Spiro,21,1,1,25,0.121918884
393,Spiro,21,1,1,27,0.055550829
393,Spiro,21,1,1,29,0.087247675
393,Spiro,21,1,1,31,0.124382075
393,Spiro,21,1,1,33,0.099925261
393,Spiro,21,1,1,35,0.097865275
393,Spiro,21,1,1,37,0.080134413
451,Spiro,21,1,3,1,0.062963069
451,Spiro,21,1,3,3,0.044063736
451,Spiro,21,1,3,5,0.071639003
451,Spiro,21,1,3,7,0.127338063
451,Spiro,21,1,3,9,0.011786437
451,Spiro,21,1,3,11,0.049484937
451,Spiro,21,1,3,13,0.067150405
451,Spiro,21,1,3,15,0.106555668
451,Spiro,21,1,3,17,0.171852482
451,Spiro,21,1,3,19,0.127458679
451,Spiro,21,1,3,21,0.006935753
451,Spiro,21,1,3,23,0.056657518
451,Spiro,21,1,3,25,0.045035675
451,Spiro,21,1,3,27,0.042674041
451,Spiro,21,1,3,29,0.037616101
451,Spiro,21,1,3,31,0.031326457
451,Spiro,21,1,3,33,0.045313958
451,Spiro,21,1,3,35,0.074503091
451,Spiro,21,1,3,37,0.072885573
499,Spiro,23,1,1,1,0.054571588
499,Spiro,23,1,1,3,0.220953332
499,Spiro,23,1,1,5,0.068766936
499,Spiro,23,1,1,7,0.050842968
499,Spiro,23,1,1,9,0.054947507
499,Spiro,23,1,1,11,0.041958275
499,Spiro,23,1,1,13,0.031952159
499,Spiro,23,1,1,15,0.060230086
499,Spiro,23,1,1,17,0.103031891
499,Spiro,23,1,1,19,0.061862114
499,Spiro,23,1,1,21,0.058479243
499,Spiro,23,1,1,23,0.072131379
499,Spiro,23,1,1,25,0.078700533
499,Spiro,23,1,1,27,0.069444545
499,Spiro,23,1,1,29,0.059687445
499,Spiro,23,1,1,31,0.049155761
499,Spiro,23,1,1,33,0.023384497
499,Spiro,23,1,1,35,0.02659724
499,Spiro,23,1,1,37,0.033219866
557,Spiro,23,1,2,1,0.074801563
557,Spiro,23,1,2,3,0.102356652
557,Spiro,23,1,2,5,0.010347226
557,Spiro,23,1,2,7,0.105074793
557,Spiro,23,1,2,9,0.079351799
557,Spiro,23,1,2,11,0.022778793
557,Spiro,23,1,2,13,0.094874625
557,Spiro,23,1,2,15,0.13253813
557,Spiro,23,1,2,17,0.030163067
557,Spiro,23,1,2,19,0.099940919
557,Spiro,23,1,2,21,0.084144315
557,Spiro,23,1,2,23,0.105067323
557,Spiro,23,1,2,25,0.13889982
557,Spiro,23,1,2,27,0.115746468
557,Spiro,23,1,2,29,0.075390332
557,Spiro,23,1,2,31,0.102317518
557,Spiro,23,1,2,33,0.053089931
557,Spiro,23,1,2,35,0.069912593
557,Spiro,23,1,2,37,0.094505873
596,Spiro,23,1,3,1,0.07859537
596,Spiro,23,1,3,3,0.042967534
596,Spiro,23,1,3,5,0.085171738
596,Spiro,23,1,3,7,0.068153531
596,Spiro,23,1,3,9,0.052410418
596,Spiro,23,1,3,11,0.083511795
596,Spiro,23,1,3,13,0.094694213
596,Spiro,23,1,3,15,0.050536981
596,Spiro,23,1,3,17,0.06586169
596,Spiro,23,1,3,19,0.133668889
596,Spiro,23,1,3,21,0.131561318
596,Spiro,23,1,3,23,0.149115878
596,Spiro,23,1,3,25,0.136805089
596,Spiro,23,1,3,27,0.103895265
596,Spiro,23,1,3,29,0.108479399
596,Spiro,23,1,3,31,0.079983186
596,Spiro,23,1,3,33,0.06256509
596,Spiro,23,1,3,35,0.056038698
596,Spiro,23,1,3,37,0.050793682
696,Spiro,25,1,2,1,0
696,Spiro,25,1,2,3,0
696,Spiro,25,1,2,5,0
696,Spiro,25,1,2,7,0
696,Spiro,25,1,2,9,0
696,Spiro,25,1,2,11,0
696,Spiro,25,1,2,13,0
696,Spiro,25,1,2,15,0
696,Spiro,25,1,2,17,0
696,Spiro,25,1,2,19,0
696,Spiro,25,1,2,21,0
696,Spiro,25,1,2,23,0
696,Spiro,25,1,2,25,0
696,Spiro,25,1,2,27,0
696,Spiro,25,1,2,29,0
696,Spiro,25,1,2,31,0
696,Spiro,25,1,2,33,0
696,Spiro,25,1,2,35,0
696,Spiro,25,1,2,37,0
717,Spiro,25,1,1,1,0.075089935
717,Spiro,25,1,1,3,0.141773769
717,Spiro,25,1,1,5,0.148977222
717,Spiro,25,1,1,7,0.085876852
717,Spiro,25,1,1,9,0.066590637
717,Spiro,25,1,1,11,0.073375898
717,Spiro,25,1,1,13,0.088592302
717,Spiro,25,1,1,15,0.111781149
717,Spiro,25,1,1,17,0.147767055
717,Spiro,25,1,1,19,0.131954185
717,Spiro,25,1,1,21,0.073924317
717,Spiro,25,1,1,23,0.163693697
717,Spiro,25,1,1,25,0.063992449
717,Spiro,25,1,1,27,0.045829734
717,Spiro,25,1,1,29,0.054776451
717,Spiro,25,1,1,31,0.070225845
717,Spiro,25,1,1,33,0.07629356
717,Spiro,25,1,1,35,0.105308866
717,Spiro,25,1,1,37,0.243993403
718,Spiro,25,1,3,1,0.11833719
718,Spiro,25,1,3,3,0.058239463
718,Spiro,25,1,3,5,0.052602258
718,Spiro,25,1,3,7,0.110118259
718,Spiro,25,1,3,9,0.121296009
718,Spiro,25,1,3,11,0.105136661
718,Spiro,25,1,3,13,0.096395453
718,Spiro,25,1,3,15,0.065276132
718,Spiro,25,1,3,17,0.081306561
718,Spiro,25,1,3,19,0.130474053
718,Spiro,25,1,3,21,0.132989804
718,Spiro,25,1,3,23,0.101610234
718,Spiro,25,1,3,25,0.109044643
718,Spiro,25,1,3,27,0.067218468
718,Spiro,25,1,3,29,0.053242185
718,Spiro,25,1,3,31,0.092865821
718,Spiro,25,1,3,33,0.099372738
718,Spiro,25,1,3,35,0.072002983
718,Spiro,25,1,3,37,0.21266671
28,"Spiro, Colp, Para",15,3,2,1,0.090876994
28,"Spiro, Colp, Para",15,3,2,3,0.106067562
28,"Spiro, Colp, Para",15,3,2,5,0.25505017
28,"Spiro, Colp, Para",15,3,2,7,0.474065232
28,"Spiro, Colp, Para",15,3,2,9,0.302191976
28,"Spiro, Colp, Para",15,3,2,11,0.284570417
28,"Spiro, Colp, Para",15,3,2,13,0.227519487
28,"Spiro, Colp, Para",15,3,2,15,0.184819094
28,"Spiro, Colp, Para",15,3,2,17,0.146012113
28,"Spiro, Colp, Para",15,3,2,19,0.124213523
28,"Spiro, Colp, Para",15,3,2,21,0.142897933
28,"Spiro, Colp, Para",15,3,2,23,0.150870141
28,"Spiro, Colp, Para",15,3,2,25,0.146304891
28,"Spiro, Colp, Para",15,3,2,27,0.159635868
28,"Spiro, Colp, Para",15,3,2,29,0.125082496
28,"Spiro, Colp, Para",15,3,2,31,0.094856158
28,"Spiro, Colp, Para",15,3,2,33,0.115345059
28,"Spiro, Colp, Para",15,3,2,35,0.135087316
28,"Spiro, Colp, Para",15,3,2,37,0.159390399
30,"Spiro, Colp, Para",15,3,1,1,0.135034502
30,"Spiro, Colp, Para",15,3,1,3,0.2316627
30,"Spiro, Colp, Para",15,3,1,5,0.24498557
30,"Spiro, Colp, Para",15,3,1,7,0.237735445
30,"Spiro, Colp, Para",15,3,1,9,0.219017906
30,"Spiro, Colp, Para",15,3,1,11,0.213469793
30,"Spiro, Colp, Para",15,3,1,13,0.1709999
30,"Spiro, Colp, Para",15,3,1,15,0.123731586
30,"Spiro, Colp, Para",15,3,1,17,0.167427131
30,"Spiro, Colp, Para",15,3,1,19,0.194675227
30,"Spiro, Colp, Para",15,3,1,21,0.107182091
30,"Spiro, Colp, Para",15,3,1,23,0.079474088
30,"Spiro, Colp, Para",15,3,1,25,0.083305355
30,"Spiro, Colp, Para",15,3,1,27,0.087148566
30,"Spiro, Colp, Para",15,3,1,29,0.098121715
30,"Spiro, Colp, Para",15,3,1,31,0.117231534
30,"Spiro, Colp, Para",15,3,1,33,0.117397968
30,"Spiro, Colp, Para",15,3,1,35,0.101614938
30,"Spiro, Colp, Para",15,3,1,37,0.206493607
196,"Spiro, Colp, Para",17,3,1,1,0.153997243
196,"Spiro, Colp, Para",17,3,1,3,0.168423135
196,"Spiro, Colp, Para",17,3,1,5,0.280314539
196,"Spiro, Colp, Para",17,3,1,7,0.254687597
196,"Spiro, Colp, Para",17,3,1,9,0.207408637
196,"Spiro, Colp, Para",17,3,1,11,0.214829785
196,"Spiro, Colp, Para",17,3,1,13,0.20672175
196,"Spiro, Colp, Para",17,3,1,15,0.178723978
196,"Spiro, Colp, Para",17,3,1,17,0.180049887
196,"Spiro, Colp, Para",17,3,1,19,0.164641324
196,"Spiro, Colp, Para",17,3,1,21,0.098056298
196,"Spiro, Colp, Para",17,3,1,23,0.139362756
196,"Spiro, Colp, Para",17,3,1,25,0.146544928
196,"Spiro, Colp, Para",17,3,1,27,0.090948848
196,"Spiro, Colp, Para",17,3,1,29,0.071430957
196,"Spiro, Colp, Para",17,3,1,31,0.11109008
196,"Spiro, Colp, Para",17,3,1,33,0.146637989
196,"Spiro, Colp, Para",17,3,1,35,0.142175204
196,"Spiro, Colp, Para",17,3,1,37,0.112709647
232,"Spiro, Colp, Para",17,3,2,1,0.125314962
232,"Spiro, Colp, Para",17,3,2,3,0.129835178
232,"Spiro, Colp, Para",17,3,2,5,0.152512206
232,"Spiro, Colp, Para",17,3,2,7,0.209038046
232,"Spiro, Colp, Para",17,3,2,9,0.179412871
232,"Spiro, Colp, Para",17,3,2,11,0.235900218
232,"Spiro, Colp, Para",17,3,2,13,0.205502151
232,"Spiro, Colp, Para",17,3,2,15,0.164267297
232,"Spiro, Colp, Para",17,3,2,17,0.144212039
232,"Spiro, Colp, Para",17,3,2,19,0.144888793
232,"Spiro, Colp, Para",17,3,2,21,0.15438902
232,"Spiro, Colp, Para",17,3,2,23,0.105236268
232,"Spiro, Colp, Para",17,3,2,25,0.186573665
232,"Spiro, Colp, Para",17,3,2,27,0.155193531
232,"Spiro, Colp, Para",17,3,2,29,0.140951656
232,"Spiro, Colp, Para",17,3,2,31,0.172464829
232,"Spiro, Colp, Para",17,3,2,33,0.177029536
232,"Spiro, Colp, Para",17,3,2,35,0.143704034
232,"Spiro, Colp, Para",17,3,2,37,0.091613393
259,"Spiro, Colp, Para",19,3,2,1,0.103396337
259,"Spiro, Colp, Para",19,3,2,3,0.242508575
259,"Spiro, Colp, Para",19,3,2,5,0.209716717
259,"Spiro, Colp, Para",19,3,2,7,0.252020085
259,"Spiro, Colp, Para",19,3,2,9,0.194785255
259,"Spiro, Colp, Para",19,3,2,11,0.286470096
259,"Spiro, Colp, Para",19,3,2,13,0.14315468
259,"Spiro, Colp, Para",19,3,2,15,0.108189401
259,"Spiro, Colp, Para",19,3,2,17,0.139584544
259,"Spiro, Colp, Para",19,3,2,19,0.163386792
259,"Spiro, Colp, Para",19,3,2,21,0.230389008
259,"Spiro, Colp, Para",19,3,2,23,0.147687906
259,"Spiro, Colp, Para",19,3,2,25,0.17258973
259,"Spiro, Colp, Para",19,3,2,27,0.167965218
259,"Spiro, Colp, Para",19,3,2,29,0.153370846
259,"Spiro, Colp, Para",19,3,2,31,0.133915879
259,"Spiro, Colp, Para",19,3,2,33,0.122646055
259,"Spiro, Colp, Para",19,3,2,35,0.113313153
259,"Spiro, Colp, Para",19,3,2,37,0.050833315
324,"Spiro, Colp, Para",19,3,1,1,0.173735958
324,"Spiro, Colp, Para",19,3,1,3,0.24822781
324,"Spiro, Colp, Para",19,3,1,5,0.19842464
